ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-08T00:41:00Z,query-api,us-east-1,t-03967,6387,10,59.47,147.72,206.04,16331339,22071571
2026-07-08T00:59:00Z,exporter,ap-southeast-2,t-02212,9183,8,39.95,75.93,117.31,10386658,8740394
2026-07-08T00:24:00Z,exporter,us-west-2,t-02090,7413,15,64.59,149.61,196.35,5412989,9862974
2026-07-08T00:37:00Z,billing,eu-central-1,t-01769,594,7,38.07,80.00,104.13,1009196,4365827
2026-07-08T00:06:00Z,query-api,eu-central-1,t-02801,2556,13,73.99,142.49,275.40,4479731,18674551
2026-07-08T00:30:00Z,query-api,us-east-1,t-02668,7732,78,61.73,119.18,183.13,4655104,7339049
2026-07-08T00:20:00Z,exporter,eu-central-1,t-02483,11680,104,40.82,110.90,183.64,26566649,81380363
2026-07-08T00:51:00Z,ingest-api,eu-central-1,t-00610,10862,101,54.81,135.38,185.46,9056787,76697189
2026-07-08T00:31:00Z,alerting,us-east-1,t-02677,9549,70,76.76,152.80,263.77,19799447,17417289
2026-07-08T00:34:00Z,query-api,eu-central-1,t-03915,2147,10,76.67,175.15,329.51,4896084,4795922
2026-07-08T00:37:00Z,billing,ap-southeast-2,t-01005,3316,31,66.64,144.60,204.36,5789165,17956266
2026-07-08T00:14:00Z,exporter,us-east-1,t-03063,956,4,77.12,146.43,258.25,1984086,1992920
2026-07-08T00:15:00Z,exporter,us-west-2,t-03665,8650,25,69.99,134.19,203.38,9709376,46127460
2026-07-08T00:04:00Z,query-api,us-east-1,t-03747,3516,6,22.83,42.67,68.57,6575950,11468271
2026-07-08T00:46:00Z,exporter,ap-southeast-2,t-03038,11340,78,47.32,111.43,152.90,25917394,16989384
2026-07-08T00:04:00Z,billing,ap-southeast-2,t-02115,8058,23,25.07,47.96,77.18,13651320,56051273
2026-07-08T00:19:00Z,query-api,ap-southeast-2,t-02159,11115,57,56.05,114.43,238.35,7771819,10283145
2026-07-08T00:47:00Z,billing,ap-southeast-2,t-01332,4456,14,30.10,56.28,113.28,4797205,14064902
2026-07-08T00:55:00Z,alerting,us-east-1,t-01054,10111,31,23.85,58.18,103.92,8829184,65019873
2026-07-08T00:26:00Z,exporter,us-west-2,t-02399,1559,16,48.24,110.52,205.20,1932371,5823933
2026-07-08T00:03:00Z,query-api,ap-southeast-2,t-00368,11622,50,63.56,149.49,276.14,30079451,63298615
2026-07-08T00:45:00Z,billing,ap-southeast-2,t-02565,6842,51,49.79,125.41,172.66,10983999,21169891
2026-07-08T00:56:00Z,exporter,ap-southeast-2,t-03634,7271,67,53.28,96.14,148.36,17260932,17134698
2026-07-08T00:33:00Z,alerting,ap-southeast-2,t-00888,2259,5,27.83,55.37,78.40,3424186,4298269
2026-07-08T00:49:00Z,exporter,us-east-1,t-03151,6276,47,65.46,140.47,214.49,4211325,6077516
2026-07-08T00:06:00Z,query-api,ap-southeast-2,t-03852,6140,89,75.81,193.02,382.50,4221875,26381755
2026-07-08T00:40:00Z,billing,us-west-2,t-02045,6767,94,80.00,184.08,307.09,3156292,51056162
2026-07-08T00:00:00Z,ingest-api,ap-southeast-2,t-03619,4351,25,52.57,132.77,220.23,8028052,5660541
2026-07-08T00:04:00Z,alerting,eu-central-1,t-00889,11984,41,35.68,78.94,146.50,9784710,79106488
2026-07-08T00:45:00Z,ingest-api,us-west-2,t-00752,3410,25,45.25,121.10,242.14,2528090,21651203
2026-07-08T00:10:00Z,alerting,us-east-1,t-03574,1281,0,51.87,108.28,178.60,2923302,5288469
2026-07-08T00:53:00Z,ingest-api,us-east-1,t-01372,6710,98,33.51,77.07,147.86,14145453,14144635
2026-07-08T00:34:00Z,ingest-api,us-west-2,t-02078,3018,40,45.89,101.45,135.96,4677564,17456167
2026-07-08T00:21:00Z,billing,us-east-1,t-00922,11037,51,21.25,59.02,104.44,25815885,49251875
2026-07-08T00:38:00Z,alerting,us-east-1,t-01808,7377,50,70.55,165.29,342.73,18675169,14630402
2026-07-08T00:25:00Z,billing,ap-southeast-2,t-00237,7081,13,58.11,151.12,246.48,8522678,24747525
2026-07-08T00:40:00Z,ingest-api,ap-southeast-2,t-00336,7567,47,79.05,171.12,349.93,7994943,26498714
2026-07-08T00:05:00Z,ingest-api,us-west-2,t-01801,9258,100,75.89,191.47,269.67,7352433,59220298
2026-07-08T00:10:00Z,ingest-api,ap-southeast-2,t-03038,3667,44,79.86,191.72,318.23,1642691,14818482
2026-07-08T00:57:00Z,ingest-api,us-east-1,t-00023,7710,27,38.95,88.17,154.25,11696153,18088024
2026-07-08T00:09:00Z,billing,us-west-2,t-01506,10102,77,31.15,70.12,140.02,20421153,68356789
2026-07-08T00:09:00Z,exporter,us-west-2,t-02472,5545,57,26.01,69.62,145.53,3518213,17019573
2026-07-08T00:40:00Z,billing,ap-southeast-2,t-00976,7325,64,51.28,107.95,192.01,11896105,52945748
2026-07-08T00:17:00Z,alerting,ap-southeast-2,t-02428,11992,58,47.28,105.53,155.42,11259517,61242555
2026-07-08T00:40:00Z,exporter,us-east-1,t-01540,4363,53,27.75,63.73,114.13,7673868,9651576
2026-07-08T00:28:00Z,alerting,us-east-1,t-00127,3900,20,29.64,69.88,135.12,4586116,20909718
2026-07-08T00:43:00Z,alerting,us-east-1,t-00988,11250,76,20.72,50.41,67.70,26684013,55410543
2026-07-08T00:34:00Z,exporter,eu-central-1,t-03923,6683,26,36.85,91.89,158.57,4837462,42302530
2026-07-08T00:56:00Z,alerting,eu-central-1,t-02860,4781,28,56.98,151.62,301.41,8768599,30325960
2026-07-08T00:34:00Z,query-api,us-west-2,t-02598,6136,65,65.99,125.12,204.22,9596095,18062003
2026-07-08T00:54:00Z,billing,ap-southeast-2,t-00003,11196,98,65.62,175.73,344.30,11011459,68776420
2026-07-08T00:41:00Z,ingest-api,ap-southeast-2,t-01274,11266,56,78.22,166.83,237.88,9352780,53909137
2026-07-08T00:23:00Z,ingest-api,ap-southeast-2,t-01883,7135,84,35.46,85.91,145.37,10930130,51963476
2026-07-08T00:41:00Z,ingest-api,eu-central-1,t-01364,2202,30,56.68,121.37,190.46,3516678,4051705
2026-07-08T00:10:00Z,query-api,ap-southeast-2,t-01314,7172,63,26.30,72.25,132.04,11616230,48069981
2026-07-08T00:12:00Z,ingest-api,ap-southeast-2,t-02652,2996,22,78.92,195.86,309.04,3390715,21892473
2026-07-08T00:46:00Z,query-api,us-west-2,t-01380,286,3,58.70,120.15,203.50,478675,1763170
2026-07-08T00:45:00Z,query-api,ap-southeast-2,t-02491,5609,81,61.19,142.37,277.59,8970143,37855519
2026-07-08T00:03:00Z,query-api,ap-southeast-2,t-00438,10443,152,50.83,120.15,225.30,13637920,60796595
2026-07-08T00:49:00Z,ingest-api,ap-southeast-2,t-02255,9223,70,79.79,207.79,421.71,9607829,57594697
2026-07-08T00:52:00Z,ingest-api,ap-southeast-2,t-02390,1764,24,62.60,121.93,166.66,3239454,13421790
2026-07-08T00:35:00Z,ingest-api,eu-central-1,t-01930,1024,9,54.15,100.46,169.87,773713,6389082
2026-07-08T00:52:00Z,ingest-api,ap-southeast-2,t-03231,6425,33,57.35,127.50,180.26,10688494,43658851
2026-07-08T00:45:00Z,billing,us-west-2,t-01399,1529,16,72.76,188.93,289.03,2506696,9910652
2026-07-08T00:23:00Z,alerting,eu-central-1,t-03335,9049,55,57.64,151.33,288.71,8844212,69019816
2026-07-08T00:45:00Z,billing,us-west-2,t-00619,10100,6,67.40,176.12,282.91,4824632,71100449
2026-07-08T00:20:00Z,exporter,eu-central-1,t-02450,6799,85,62.89,151.08,242.78,11921560,22865521
2026-07-08T00:25:00Z,query-api,eu-central-1,t-03990,9261,6,40.40,98.61,150.35,16120921,26872723
2026-07-08T00:38:00Z,billing,eu-central-1,t-03063,1349,1,72.13,165.55,248.72,1371876,2439197
2026-07-08T00:32:00Z,exporter,eu-central-1,t-03823,4594,39,54.64,145.90,236.76,10631731,9840785
2026-07-08T00:09:00Z,query-api,eu-central-1,t-03931,3149,10,42.84,109.82,179.48,4915933,8392046
2026-07-08T00:24:00Z,ingest-api,us-east-1,t-03336,9000,128,32.59,78.01,119.25,17122962,11332449
2026-07-08T00:47:00Z,query-api,us-east-1,t-01479,9678,48,36.39,79.37,143.68,24032875,41724145
2026-07-08T00:13:00Z,exporter,us-east-1,t-02150,10841,1,51.44,127.52,250.71,15961671,42677643
2026-07-08T00:17:00Z,exporter,us-east-1,t-02601,9444,119,40.09,110.54,159.38,20791188,12931460
2026-07-08T00:31:00Z,alerting,us-east-1,t-02229,1557,15,50.54,108.50,142.07,3584632,11104002
2026-07-08T00:29:00Z,billing,us-west-2,t-00466,65,0,34.11,64.72,87.54,108615,125393
2026-07-08T00:35:00Z,ingest-api,us-east-1,t-00680,8647,123,78.41,151.25,250.22,15261040,28503863
2026-07-08T00:24:00Z,alerting,eu-central-1,t-01477,11666,89,57.87,107.75,211.69,5492579,38191924
2026-07-08T00:35:00Z,exporter,ap-southeast-2,t-01230,7030,53,63.61,142.47,188.65,5500881,31761935
2026-07-08T00:13:00Z,billing,ap-southeast-2,t-00771,1687,16,42.70,110.53,220.11,2561861,12064812
2026-07-08T00:23:00Z,alerting,eu-central-1,t-03640,10664,12,30.36,56.67,81.37,14401162,30192701
2026-07-08T00:21:00Z,query-api,us-west-2,t-03870,5914,56,65.43,128.65,245.63,13743796,30580189
2026-07-08T00:04:00Z,ingest-api,eu-central-1,t-03100,11507,16,79.06,194.91,359.19,26487720,20171895
2026-07-08T00:51:00Z,billing,us-east-1,t-03562,2757,33,39.03,107.28,223.92,1532039,5181756
2026-07-08T00:02:00Z,exporter,ap-southeast-2,t-03079,3304,43,49.35,95.83,163.71,8525354,7369958
2026-07-08T00:46:00Z,query-api,ap-southeast-2,t-01956,9271,59,40.51,90.50,143.41,11179888,17340369
2026-07-08T00:52:00Z,alerting,eu-central-1,t-02313,9964,60,20.21,45.40,63.50,9791720,64829161
2026-07-08T00:11:00Z,query-api,us-west-2,t-02325,3967,38,42.19,79.99,105.96,7240354,28286946
2026-07-08T00:51:00Z,exporter,us-west-2,t-00956,9262,92,34.23,64.60,87.74,7586167,52900679
2026-07-08T00:19:00Z,alerting,eu-central-1,t-01924,2771,40,47.78,98.09,202.77,5306052,4919592
2026-07-08T00:42:00Z,query-api,us-east-1,t-01593,4925,24,23.21,51.55,92.80,10321138,20368773
2026-07-08T00:17:00Z,exporter,eu-central-1,t-03798,10298,68,39.87,100.45,159.69,6506957,59547472
2026-07-08T00:43:00Z,alerting,us-west-2,t-03098,6706,88,74.74,193.83,398.75,15114394,51591450
2026-07-08T00:47:00Z,billing,us-east-1,t-02872,8769,75,67.26,168.91,302.23,16005003,46496951
2026-07-08T00:02:00Z,billing,us-east-1,t-02399,3446,48,37.82,95.30,147.38,7831363,6072313
2026-07-08T00:02:00Z,alerting,us-east-1,t-01629,9021,26,59.80,117.97,246.63,6513595,42353584
2026-07-08T00:46:00Z,exporter,eu-central-1,t-00459,7197,76,72.78,188.15,367.41,17692352,20980941
2026-07-08T00:32:00Z,exporter,us-east-1,t-03645,4014,18,21.74,54.38,89.06,9828789,8598754
2026-07-08T00:32:00Z,query-api,us-east-1,t-01311,9987,118,32.42,80.16,166.54,7868273,49288185
2026-07-08T00:21:00Z,query-api,ap-southeast-2,t-03443,8686,64,62.95,140.72,211.90,10820887,64771209
2026-07-08T00:42:00Z,alerting,us-west-2,t-02115,9400,106,68.72,189.85,396.96,9647477,8629635
2026-07-08T00:40:00Z,alerting,us-east-1,t-00801,8767,20,47.34,94.49,174.76,14567708,37285811
2026-07-08T00:14:00Z,ingest-api,ap-southeast-2,t-01248,3733,50,78.63,213.94,407.34,3355039,23368276
2026-07-08T00:40:00Z,billing,us-east-1,t-01004,931,4,69.97,190.08,332.63,750571,3630771
2026-07-08T00:39:00Z,alerting,us-west-2,t-01435,4655,24,45.70,114.86,219.24,2522923,28426358
2026-07-08T00:58:00Z,alerting,ap-southeast-2,t-01899,11242,156,46.25,106.06,147.77,12109052,44755927
2026-07-08T00:08:00Z,query-api,ap-southeast-2,t-03453,11925,39,25.86,51.24,94.62,30836709,69765310
2026-07-08T00:52:00Z,exporter,ap-southeast-2,t-02171,9898,25,47.46,119.44,208.09,16314132,25966506
2026-07-08T00:42:00Z,exporter,eu-central-1,t-01866,9465,74,39.47,100.87,195.06,23666303,10535805
2026-07-08T00:37:00Z,exporter,eu-central-1,t-03284,1711,17,35.66,81.30,156.35,3402289,11638760
2026-07-08T00:02:00Z,exporter,eu-central-1,t-03187,9770,102,51.00,98.80,160.96,17428202,34992396
2026-07-08T00:41:00Z,query-api,us-east-1,t-00313,1093,10,55.61,101.58,179.53,2175248,5766639
2026-07-08T00:44:00Z,exporter,ap-southeast-2,t-01771,6957,91,76.82,163.10,265.43,16320438,47859243
2026-07-08T00:05:00Z,billing,eu-central-1,t-02566,9569,108,62.01,124.46,223.10,12099502,40927107
2026-07-08T00:21:00Z,ingest-api,us-west-2,t-01066,4477,27,23.73,47.24,87.80,3326417,30477085
2026-07-08T00:18:00Z,query-api,ap-southeast-2,t-01899,490,6,33.82,80.52,130.02,1201056,3250578
2026-07-08T00:53:00Z,ingest-api,ap-southeast-2,t-02748,6401,79,20.26,47.61,62.44,11154574,13932533
2026-07-08T00:48:00Z,ingest-api,us-west-2,t-00979,3676,11,24.61,52.32,95.01,4861563,22477413
2026-07-08T00:44:00Z,alerting,ap-southeast-2,t-02978,4008,10,22.59,42.25,68.90,6865494,14880469
2026-07-08T00:41:00Z,billing,ap-southeast-2,t-01923,9689,144,55.78,119.20,176.96,24005061,40916943
2026-07-08T00:55:00Z,exporter,eu-central-1,t-02885,815,12,71.88,141.19,185.46,1420936,3083326
2026-07-08T00:28:00Z,alerting,ap-southeast-2,t-03805,11290,104,67.62,133.98,196.44,5184380,80598363
2026-07-08T00:24:00Z,billing,eu-central-1,t-02528,6075,68,32.27,74.73,104.63,4181364,22896569
2026-07-08T00:40:00Z,ingest-api,us-west-2,t-01872,1950,13,40.70,106.15,217.29,1212457,5708716
2026-07-08T00:25:00Z,billing,eu-central-1,t-01372,1759,17,64.11,170.05,351.82,831770,8858410
2026-07-08T00:08:00Z,exporter,ap-southeast-2,t-00056,9904,33,54.57,131.52,262.10,7579655,46051286
2026-07-08T00:37:00Z,billing,eu-central-1,t-00930,1974,11,47.31,110.35,193.01,1396263,7231239
2026-07-08T00:08:00Z,alerting,us-west-2,t-01916,10912,35,22.12,55.58,102.48,22652684,18851195
2026-07-08T00:17:00Z,query-api,us-east-1,t-01911,9339,66,60.20,162.51,311.75,17641262,24068734
2026-07-08T00:20:00Z,alerting,us-west-2,t-03586,1294,2,74.41,188.88,368.89,1299524,8506848
2026-07-08T00:53:00Z,exporter,us-west-2,t-00297,4797,42,22.58,62.08,105.36,4529791,19028438
2026-07-08T00:38:00Z,alerting,us-east-1,t-00001,2799,40,50.91,135.91,219.97,6197958,16266537
2026-07-08T00:24:00Z,ingest-api,us-west-2,t-03373,6524,25,62.31,172.55,265.15,6140543,18354189
2026-07-08T00:58:00Z,ingest-api,ap-southeast-2,t-02848,8096,119,43.14,91.83,187.15,14424249,52622902
2026-07-08T00:20:00Z,query-api,ap-southeast-2,t-03269,6595,7,25.94,53.38,105.93,13096426,41641433
2026-07-08T00:17:00Z,alerting,eu-central-1,t-03551,5948,60,24.08,55.60,75.72,7418402,41671233
2026-07-08T00:04:00Z,ingest-api,us-east-1,t-03122,9798,145,59.96,115.73,200.37,11642452,32394887
2026-07-08T00:47:00Z,exporter,us-east-1,t-03455,225,0,20.12,45.69,86.17,558917,1212174
2026-07-08T00:56:00Z,alerting,ap-southeast-2,t-00900,59,0,63.14,175.44,240.28,131693,245485
2026-07-08T00:54:00Z,alerting,eu-central-1,t-00445,2443,29,45.89,101.75,169.26,5470264,15552207
2026-07-08T00:34:00Z,ingest-api,eu-central-1,t-03460,7249,62,46.64,106.72,165.26,3570371,52298517
2026-07-08T00:31:00Z,alerting,ap-southeast-2,t-00750,1445,10,53.16,131.07,179.13,1178460,7298939
2026-07-08T00:13:00Z,alerting,eu-central-1,t-03759,11263,163,20.60,37.60,51.80,5784690,25768472
2026-07-08T00:31:00Z,billing,us-east-1,t-00973,1698,4,22.83,54.64,106.68,4237319,8273042
2026-07-08T00:21:00Z,ingest-api,ap-southeast-2,t-00614,2124,11,67.39,123.67,175.94,4156314,2981741
2026-07-08T00:01:00Z,alerting,eu-central-1,t-00566,5401,47,61.28,146.67,209.37,10312423,11913271
2026-07-08T00:28:00Z,alerting,eu-central-1,t-00176,9060,108,66.11,172.83,265.58,6920240,60909375
2026-07-08T00:00:00Z,alerting,us-west-2,t-03450,10773,83,29.09,62.13,125.44,22291903,58979862
2026-07-08T00:19:00Z,exporter,us-west-2,t-00721,10935,125,75.31,178.71,341.12,24257006,80317125
2026-07-08T00:10:00Z,exporter,ap-southeast-2,t-03366,5432,6,39.47,75.93,105.21,2953671,36778455
2026-07-08T00:55:00Z,ingest-api,us-west-2,t-02563,3658,53,62.89,119.09,207.18,7091393,11870905
2026-07-08T00:06:00Z,billing,us-east-1,t-01176,3257,40,53.99,147.34,206.37,2906792,11175897
2026-07-08T00:13:00Z,query-api,ap-southeast-2,t-00233,171,0,49.54,129.88,199.33,370347,482085
2026-07-08T00:08:00Z,billing,us-east-1,t-03947,1474,6,44.30,95.34,167.45,2563880,1513434
2026-07-08T00:19:00Z,billing,eu-central-1,t-03766,1979,7,47.36,119.92,164.39,1826330,10973916
2026-07-08T00:23:00Z,billing,ap-southeast-2,t-01435,3518,18,38.03,82.11,149.75,2056239,16818653
2026-07-08T00:27:00Z,query-api,ap-southeast-2,t-01181,670,1,62.75,117.46,177.27,1404395,2511502
2026-07-08T00:28:00Z,exporter,us-east-1,t-03905,6362,35,34.45,86.77,165.22,16330067,17291860
2026-07-08T00:46:00Z,exporter,us-east-1,t-02362,6320,10,55.78,153.41,280.89,9576292,26579205
2026-07-08T00:59:00Z,query-api,us-west-2,t-00212,10139,124,39.05,98.44,205.31,11562959,57760546
2026-07-08T00:26:00Z,ingest-api,us-west-2,t-00755,5727,17,60.91,169.94,344.19,6155207,31898914
2026-07-08T00:55:00Z,alerting,us-east-1,t-03029,4848,62,75.41,173.55,347.62,7474957,12088143
2026-07-08T00:40:00Z,exporter,us-west-2,t-00860,5920,66,60.26,152.31,259.36,6697200,17604347
2026-07-08T00:43:00Z,alerting,ap-southeast-2,t-01325,1347,18,25.10,51.39,70.20,1149441,4265134
2026-07-08T00:29:00Z,query-api,eu-central-1,t-03604,6002,46,33.03,73.88,110.54,6102188,12442300
2026-07-08T00:06:00Z,exporter,us-east-1,t-00836,1650,1,52.20,106.15,148.11,2206934,5579947
2026-07-08T00:30:00Z,alerting,us-west-2,t-01725,9964,39,69.29,150.48,299.64,22078294,40789639
2026-07-08T00:17:00Z,alerting,ap-southeast-2,t-01652,4255,36,65.57,126.27,196.30,7542049,30355428
2026-07-08T00:53:00Z,exporter,us-east-1,t-02321,1265,7,63.84,140.95,205.66,1458375,2680506
2026-07-08T00:23:00Z,query-api,eu-central-1,t-00415,9838,67,29.27,77.26,126.35,18593609,40269134
2026-07-08T00:23:00Z,query-api,ap-southeast-2,t-03184,5606,21,43.23,98.67,145.69,7316097,18875597
2026-07-08T00:38:00Z,exporter,eu-central-1,t-01142,8719,11,27.15,63.19,112.64,13530500,48471373
2026-07-08T00:30:00Z,exporter,ap-southeast-2,t-00546,81,0,77.12,173.93,293.62,169957,579949
2026-07-08T00:32:00Z,ingest-api,ap-southeast-2,t-03779,1867,0,71.63,167.49,319.27,2477574,14267202
2026-07-08T00:52:00Z,alerting,us-west-2,t-01723,3558,40,69.94,181.57,294.03,5797006,10355385
2026-07-08T00:40:00Z,alerting,eu-central-1,t-01300,1637,16,56.14,130.38,227.63,2440125,9049088
2026-07-08T00:18:00Z,query-api,us-east-1,t-02107,9455,69,52.55,105.14,152.45,17838603,24368419
2026-07-08T00:08:00Z,query-api,ap-southeast-2,t-00907,4588,3,36.32,94.77,179.63,3199480,11388603
2026-07-08T00:27:00Z,exporter,us-west-2,t-01246,826,10,61.03,149.15,216.75,905707,3039560
2026-07-08T00:41:00Z,billing,us-west-2,t-00835,4485,39,23.78,61.73,111.54,7715884,14632095
2026-07-08T00:25:00Z,alerting,eu-central-1,t-02664,7537,9,73.84,191.77,276.66,15740808,29837716
2026-07-08T00:35:00Z,alerting,ap-southeast-2,t-03660,6523,12,38.16,105.70,192.36,15839381,6883891
2026-07-08T00:24:00Z,ingest-api,eu-central-1,t-01798,5136,57,43.86,79.34,119.24,2299258,14016037
2026-07-08T00:26:00Z,query-api,ap-southeast-2,t-02149,11918,169,26.04,55.91,92.96,14788104,33081711
2026-07-08T00:45:00Z,exporter,eu-central-1,t-01263,3421,13,61.03,137.46,268.52,2997191,13448045
2026-07-08T00:30:00Z,exporter,eu-central-1,t-00777,8736,20,28.96,56.75,84.25,15639612,41361037
2026-07-08T00:28:00Z,alerting,us-west-2,t-01826,4628,60,39.77,88.16,138.11,9832089,6810421
2026-07-08T00:41:00Z,ingest-api,us-east-1,t-03370,8240,9,24.47,58.33,114.76,10363774,61057894
2026-07-08T00:07:00Z,alerting,us-west-2,t-02268,3116,28,74.62,161.91,287.16,3284262,21400585
2026-07-08T00:39:00Z,alerting,eu-central-1,t-03105,1608,13,64.25,165.55,341.90,3211006,6221607
2026-07-08T00:06:00Z,query-api,ap-southeast-2,t-00879,9372,62,33.72,65.48,91.54,16305452,53568744
