ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-09T00:05:00Z,billing,us-west-2,t-03516,2282,6,24.63,55.76,113.44,4660400,10837773
2026-07-09T00:56:00Z,query-api,ap-southeast-2,t-00445,3238,41,27.61,75.46,113.09,3838929,22227880
2026-07-09T00:32:00Z,alerting,eu-central-1,t-02912,4825,70,23.22,45.59,87.80,3422107,30485084
2026-07-09T00:17:00Z,exporter,us-east-1,t-03777,9812,33,47.11,110.02,166.34,4533140,31465416
2026-07-09T00:14:00Z,billing,us-west-2,t-00065,10883,147,57.36,149.18,227.15,10104211,15143569
2026-07-09T00:19:00Z,ingest-api,us-west-2,t-02732,8255,62,55.13,144.63,246.44,15378808,56746211
2026-07-09T00:11:00Z,alerting,eu-central-1,t-01328,10914,69,33.88,63.93,100.34,20929139,28609863
2026-07-09T00:40:00Z,billing,us-east-1,t-01489,3086,26,74.13,177.44,272.95,3215859,15646829
2026-07-09T00:54:00Z,alerting,eu-central-1,t-02332,9369,69,72.60,162.25,270.76,9184952,52224295
2026-07-09T00:17:00Z,query-api,us-west-2,t-01197,1407,7,62.16,115.26,218.05,2531050,4834608
2026-07-09T00:23:00Z,billing,ap-southeast-2,t-01502,3607,7,61.91,119.15,188.56,2140652,13482585
2026-07-09T00:48:00Z,ingest-api,us-east-1,t-03666,4063,1,44.24,81.00,130.15,7929744,23122418
2026-07-09T00:07:00Z,ingest-api,us-east-1,t-00688,10060,17,46.74,101.66,179.76,7212615,57672611
2026-07-09T00:36:00Z,exporter,us-west-2,t-02370,9176,43,23.60,62.86,85.39,15605881,17262517
2026-07-09T00:07:00Z,query-api,ap-southeast-2,t-01366,3490,14,37.97,75.67,150.10,3092988,23529257
2026-07-09T00:24:00Z,ingest-api,us-east-1,t-00736,10271,73,57.32,110.81,174.55,10309585,78508284
2026-07-09T00:11:00Z,alerting,us-west-2,t-02533,5967,63,72.96,188.83,392.60,12344610,19852573
2026-07-09T00:43:00Z,ingest-api,us-west-2,t-02683,3702,14,59.77,163.95,316.69,4972377,3985457
2026-07-09T00:17:00Z,query-api,us-west-2,t-03808,9922,96,28.38,53.64,104.02,10620184,52157530
2026-07-09T00:21:00Z,exporter,us-west-2,t-02488,11351,157,40.64,101.15,147.16,4660768,43116787
2026-07-09T00:18:00Z,billing,us-east-1,t-00577,248,2,78.95,220.67,309.76,446341,808613
2026-07-09T00:11:00Z,query-api,ap-southeast-2,t-03451,9122,40,35.92,98.79,179.11,5095034,49072033
2026-07-09T00:22:00Z,exporter,us-west-2,t-03617,11455,127,46.29,106.93,142.62,18144061,76521809
2026-07-09T00:58:00Z,billing,ap-southeast-2,t-02850,6544,18,23.81,56.75,85.68,14102835,43086065
2026-07-09T00:08:00Z,exporter,eu-central-1,t-01630,1303,10,40.80,93.15,152.97,2998324,5371752
2026-07-09T00:05:00Z,exporter,ap-southeast-2,t-01573,10472,78,37.04,72.17,113.27,24269925,16649070
2026-07-09T00:37:00Z,alerting,eu-central-1,t-03911,11694,151,64.43,128.15,221.59,14153348,55721127
2026-07-09T00:29:00Z,ingest-api,us-east-1,t-03726,3155,26,62.14,157.44,236.28,7819869,13786780
2026-07-09T00:22:00Z,exporter,us-east-1,t-02078,8843,80,62.35,126.69,203.53,22428170,30452813
2026-07-09T00:47:00Z,exporter,us-east-1,t-03862,10734,141,78.05,211.70,405.07,5809329,61904901
2026-07-09T00:23:00Z,exporter,ap-southeast-2,t-02717,1397,11,25.64,48.98,93.29,1055434,7261255
2026-07-09T00:28:00Z,billing,us-west-2,t-02322,1063,12,66.37,134.15,216.17,1489958,1792519
2026-07-09T00:11:00Z,exporter,ap-southeast-2,t-01247,7232,44,63.67,171.87,306.36,6251041,55392429
2026-07-09T00:09:00Z,ingest-api,eu-central-1,t-01971,8575,88,64.94,122.24,233.29,15725247,65884640
2026-07-09T00:09:00Z,exporter,us-east-1,t-03399,2637,25,23.03,62.97,111.00,2965899,16669784
2026-07-09T00:41:00Z,ingest-api,ap-southeast-2,t-03393,7341,26,51.52,130.79,182.23,14264025,18365699
2026-07-09T00:18:00Z,ingest-api,us-east-1,t-00821,9421,69,38.18,94.15,181.35,22802389,39339829
2026-07-09T00:44:00Z,alerting,eu-central-1,t-01827,8353,45,77.02,169.54,277.97,9016078,23208269
2026-07-09T00:24:00Z,ingest-api,ap-southeast-2,t-03629,1835,8,56.12,105.46,146.44,1561561,3749279
2026-07-09T00:14:00Z,query-api,us-west-2,t-02859,8034,120,72.59,181.57,375.62,5241375,11848452
2026-07-09T00:47:00Z,query-api,eu-central-1,t-03524,5780,47,52.09,134.43,212.88,13181172,24458066
2026-07-09T00:57:00Z,query-api,ap-southeast-2,t-02531,8945,121,35.64,82.63,130.73,7064224,35681291
2026-07-09T00:37:00Z,query-api,ap-southeast-2,t-02572,11476,5,44.73,85.95,124.73,10087271,88047926
2026-07-09T00:46:00Z,exporter,us-west-2,t-02215,7177,58,30.12,73.49,126.95,17385816,15790271
2026-07-09T00:58:00Z,billing,us-west-2,t-01242,11152,56,75.45,144.21,262.49,22195918,19497874
2026-07-09T00:00:00Z,exporter,ap-southeast-2,t-00647,4962,18,59.71,125.15,189.12,9165656,11497231
2026-07-09T00:32:00Z,query-api,eu-central-1,t-02983,11321,127,76.93,172.48,299.04,8574799,26411404
2026-07-09T00:50:00Z,query-api,us-west-2,t-02187,6099,2,23.27,58.84,115.10,4247899,9565393
2026-07-09T00:04:00Z,billing,ap-southeast-2,t-03765,10427,17,48.82,99.59,184.08,10265860,11110916
2026-07-09T00:06:00Z,query-api,us-west-2,t-00824,913,1,63.23,139.19,276.27,1488797,2838919
2026-07-09T00:52:00Z,exporter,us-east-1,t-01907,2928,39,42.88,89.41,177.01,5102932,8471363
2026-07-09T00:05:00Z,query-api,us-east-1,t-01058,3087,11,23.19,54.78,78.69,3508573,10670621
2026-07-09T00:24:00Z,alerting,ap-southeast-2,t-00359,1962,15,64.55,174.53,356.04,3484095,5789597
2026-07-09T00:21:00Z,exporter,us-west-2,t-02692,5883,35,45.37,100.70,205.64,5101731,8912465
2026-07-09T00:11:00Z,query-api,ap-southeast-2,t-00657,6293,47,40.93,100.50,145.05,13013445,20493516
2026-07-09T00:39:00Z,exporter,us-east-1,t-00109,467,0,54.71,127.95,236.85,1105772,1994074
2026-07-09T00:16:00Z,query-api,us-east-1,t-03331,5148,23,76.85,202.01,365.85,12050863,16382155
2026-07-09T00:13:00Z,exporter,us-east-1,t-02956,3279,33,78.10,216.42,292.41,4257406,23245774
2026-07-09T00:10:00Z,exporter,ap-southeast-2,t-01769,10425,124,77.57,195.67,338.73,10196726,43343081
2026-07-09T00:00:00Z,ingest-api,us-east-1,t-03612,9160,67,48.94,110.49,224.72,18000205,30701309
2026-07-09T00:54:00Z,exporter,eu-central-1,t-03792,9449,123,69.64,142.72,266.49,23460541,50026148
2026-07-09T00:32:00Z,alerting,ap-southeast-2,t-00644,1222,1,31.95,75.67,124.49,1225908,5884882
2026-07-09T00:53:00Z,billing,us-east-1,t-01616,672,4,57.97,142.53,245.58,1537758,4507234
2026-07-09T00:00:00Z,exporter,ap-southeast-2,t-01809,7795,66,44.68,89.11,115.99,14007222,35714061
2026-07-09T00:02:00Z,alerting,ap-southeast-2,t-02795,1206,15,66.21,163.33,342.49,1081258,3838497
2026-07-09T00:24:00Z,ingest-api,eu-central-1,t-02433,8129,25,55.11,110.08,185.54,11115321,54553255
2026-07-09T00:47:00Z,alerting,us-east-1,t-00369,8593,101,58.32,109.42,170.58,18598936,8848652
2026-07-09T00:08:00Z,billing,us-west-2,t-02318,8408,48,51.48,121.37,231.37,4986788,36839048
2026-07-09T00:59:00Z,billing,us-east-1,t-02040,3547,10,39.83,97.05,174.60,7151245,23271508
2026-07-09T00:32:00Z,billing,eu-central-1,t-01991,9064,87,76.11,202.04,360.97,5801649,27949108
2026-07-09T00:15:00Z,alerting,us-west-2,t-03996,1219,8,46.97,107.60,180.79,1683880,4189897
2026-07-09T00:54:00Z,query-api,eu-central-1,t-00404,11826,131,42.12,104.97,162.00,20702066,45463482
2026-07-09T00:26:00Z,alerting,ap-southeast-2,t-03336,7685,12,39.38,95.97,185.62,12852708,55034470
2026-07-09T00:46:00Z,alerting,us-west-2,t-00282,9408,104,35.53,82.75,111.08,22283815,47189132
2026-07-09T00:06:00Z,query-api,ap-southeast-2,t-01979,5478,29,35.52,81.03,122.46,8007909,37702940
2026-07-09T00:06:00Z,query-api,eu-central-1,t-03546,10772,125,77.35,188.34,274.06,12326997,30272319
2026-07-09T00:05:00Z,query-api,ap-southeast-2,t-03000,940,5,78.98,166.82,347.79,2386263,2705249
2026-07-09T00:53:00Z,ingest-api,us-west-2,t-02764,11419,45,46.99,101.46,181.71,17716544,47230390
2026-07-09T00:27:00Z,ingest-api,us-west-2,t-01444,2634,0,36.73,83.25,147.52,4868286,9319945
2026-07-09T00:18:00Z,alerting,us-west-2,t-02751,9766,40,40.64,109.01,159.85,16195854,33231170
2026-07-09T00:57:00Z,exporter,ap-southeast-2,t-00390,11784,116,75.67,184.61,334.97,10507006,18155766
2026-07-09T00:01:00Z,query-api,us-west-2,t-02415,8239,55,62.67,172.51,354.53,17309722,31724774
2026-07-09T00:44:00Z,exporter,us-west-2,t-03389,6521,40,60.64,125.76,226.89,2681797,13308270
2026-07-09T00:48:00Z,alerting,us-west-2,t-00029,9883,67,35.90,67.54,100.55,4960964,45937471
2026-07-09T00:07:00Z,query-api,ap-southeast-2,t-00747,11227,43,74.40,194.67,372.06,13121348,28260954
2026-07-09T00:05:00Z,billing,us-west-2,t-02534,10917,44,73.79,140.19,237.72,10425320,64454056
2026-07-09T00:47:00Z,ingest-api,us-west-2,t-03698,10407,13,35.51,96.50,183.73,24434316,46286181
2026-07-09T00:54:00Z,alerting,us-east-1,t-02501,5422,10,55.74,111.54,226.74,8283404,29794034
2026-07-09T00:04:00Z,exporter,us-east-1,t-01548,4854,41,54.11,146.75,294.08,4589788,17645206
2026-07-09T00:10:00Z,ingest-api,us-east-1,t-02246,6996,18,31.31,67.88,109.72,16300313,7260560
2026-07-09T00:15:00Z,alerting,us-west-2,t-02621,6287,22,35.17,72.55,119.31,7999799,30483881
2026-07-09T00:16:00Z,ingest-api,eu-central-1,t-02538,6566,56,63.38,164.51,339.67,12584558,8225673
2026-07-09T00:50:00Z,ingest-api,us-west-2,t-00549,4832,35,64.20,153.08,250.89,8289407,4925318
2026-07-09T00:57:00Z,billing,us-east-1,t-00652,4252,26,67.06,141.49,276.76,3207646,31523260
2026-07-09T00:48:00Z,ingest-api,us-west-2,t-03426,7421,87,69.32,159.06,219.20,18206792,39163703
2026-07-09T00:38:00Z,alerting,us-east-1,t-00405,9078,56,25.77,51.96,80.23,19475571,8786478
2026-07-09T00:50:00Z,alerting,us-west-2,t-00703,6186,13,75.29,166.26,283.32,14830840,34248414
2026-07-09T00:12:00Z,alerting,us-west-2,t-00561,4118,53,50.87,105.36,190.44,7717766,20477371
2026-07-09T00:59:00Z,query-api,us-east-1,t-01887,7939,85,28.31,66.92,100.67,19841777,43372206
2026-07-09T00:10:00Z,billing,eu-central-1,t-02816,3102,22,50.83,136.47,243.24,2178451,20340419
2026-07-09T00:58:00Z,query-api,eu-central-1,t-00149,10672,109,23.44,56.42,95.24,13345452,64486213
2026-07-09T00:15:00Z,billing,eu-central-1,t-01743,4380,59,53.69,98.26,157.15,4249357,14001205
2026-07-09T00:31:00Z,ingest-api,us-west-2,t-01314,8303,47,29.03,53.22,79.40,7858684,52069581
2026-07-09T00:29:00Z,ingest-api,ap-southeast-2,t-03867,8137,61,76.68,213.49,375.26,12750222,40817246
2026-07-09T00:14:00Z,alerting,us-west-2,t-00451,551,2,61.84,126.37,260.67,894521,950791
2026-07-09T00:54:00Z,alerting,ap-southeast-2,t-02634,1688,18,62.31,159.19,314.91,4184499,9188594
2026-07-09T00:21:00Z,query-api,us-east-1,t-00804,10467,59,43.41,121.35,199.42,9972597,75066626
2026-07-09T00:40:00Z,exporter,us-east-1,t-03754,4234,50,75.61,149.57,228.01,6009477,26767263
2026-07-09T00:15:00Z,billing,ap-southeast-2,t-03282,7572,72,29.01,56.76,117.75,16034867,23757019
2026-07-09T00:10:00Z,exporter,ap-southeast-2,t-02444,3462,13,65.74,119.18,241.94,5389643,6654692
2026-07-09T00:04:00Z,exporter,ap-southeast-2,t-01399,9524,25,46.16,128.41,255.07,8083776,66513149
2026-07-09T00:09:00Z,alerting,us-west-2,t-01748,4495,40,70.51,142.39,235.62,4917859,22241995
2026-07-09T00:13:00Z,alerting,us-west-2,t-02735,5491,20,37.67,75.33,138.23,3793628,28607018
2026-07-09T00:42:00Z,billing,us-west-2,t-00591,1744,8,28.80,75.36,111.25,1879966,4670785
2026-07-09T00:14:00Z,billing,us-west-2,t-03849,11664,124,73.20,134.62,226.62,9929914,61066482
2026-07-09T00:08:00Z,ingest-api,us-east-1,t-00824,921,10,56.82,133.69,193.79,502330,2774601
2026-07-09T00:12:00Z,alerting,us-east-1,t-01450,5425,22,23.24,55.13,98.98,5319605,28459094
2026-07-09T00:58:00Z,exporter,ap-southeast-2,t-03403,8560,126,62.98,172.51,359.55,13763555,10759880
2026-07-09T00:40:00Z,ingest-api,us-east-1,t-00654,3254,26,77.49,169.76,296.13,4526955,10370124
2026-07-09T00:02:00Z,billing,ap-southeast-2,t-02423,10679,78,57.55,119.57,245.94,10024017,38173315
2026-07-09T00:48:00Z,billing,eu-central-1,t-03748,4356,25,66.02,138.18,234.11,3809538,19968534
2026-07-09T00:32:00Z,exporter,eu-central-1,t-01033,3358,12,40.14,111.77,148.36,4841250,20870925
2026-07-09T00:00:00Z,alerting,eu-central-1,t-02078,2851,16,23.69,51.15,103.88,2448319,14987578
2026-07-09T00:06:00Z,exporter,eu-central-1,t-02755,8853,131,74.36,139.28,227.63,5608305,59330781
2026-07-09T00:43:00Z,ingest-api,eu-central-1,t-03949,4108,7,76.30,145.86,301.26,4548887,9552133
2026-07-09T00:44:00Z,query-api,eu-central-1,t-02514,6083,7,69.15,190.01,367.58,15504332,44697592
2026-07-09T00:50:00Z,ingest-api,us-west-2,t-00829,6961,101,78.32,177.46,237.70,7799820,20185322
2026-07-09T00:57:00Z,query-api,eu-central-1,t-03086,4730,50,72.41,199.17,377.18,4611441,8629410
2026-07-09T00:39:00Z,ingest-api,us-east-1,t-01080,9092,123,26.18,57.76,115.12,16457494,43806762
2026-07-09T00:56:00Z,ingest-api,us-east-1,t-01898,451,6,30.91,63.36,124.47,547558,1623535
2026-07-09T00:29:00Z,billing,eu-central-1,t-01079,3355,32,46.88,125.99,195.39,3722621,21046933
2026-07-09T00:04:00Z,alerting,eu-central-1,t-03466,5702,50,31.82,87.21,136.53,5460333,34193889
2026-07-09T00:30:00Z,ingest-api,eu-central-1,t-00139,10147,61,67.37,179.33,251.52,17175412,15196662
2026-07-09T00:02:00Z,billing,us-west-2,t-01414,10982,44,42.02,95.69,138.22,23245266,40975402
2026-07-09T00:55:00Z,ingest-api,us-west-2,t-02529,761,2,44.60,110.77,203.15,870170,5436908
2026-07-09T00:16:00Z,alerting,us-west-2,t-02301,11831,169,53.65,100.49,132.65,25777802,25838330
2026-07-09T00:51:00Z,exporter,us-west-2,t-01117,782,6,69.00,191.85,378.67,1474146,1695125
2026-07-09T00:55:00Z,ingest-api,ap-southeast-2,t-02582,4363,4,72.41,153.35,277.26,2339414,3947684
2026-07-09T00:34:00Z,billing,us-east-1,t-03187,2735,29,22.23,50.49,95.44,4299239,8134094
2026-07-09T00:40:00Z,query-api,us-west-2,t-01244,7137,37,43.02,88.61,149.10,14603286,52756799
2026-07-09T00:18:00Z,billing,ap-southeast-2,t-01966,3131,27,44.43,111.70,197.06,5065305,4146269
2026-07-09T00:49:00Z,billing,eu-central-1,t-01223,8693,23,77.20,171.38,303.89,9806106,49248523
2026-07-09T00:04:00Z,billing,us-west-2,t-01560,526,3,43.69,99.12,141.51,1003847,1591776
2026-07-09T00:45:00Z,exporter,us-west-2,t-03810,695,8,67.35,184.73,384.70,1497741,4004722
2026-07-09T00:06:00Z,alerting,us-east-1,t-02686,11936,136,71.17,183.09,371.71,24677327,24008998
2026-07-09T00:12:00Z,query-api,eu-central-1,t-03302,7178,74,38.28,75.26,112.50,10462149,42184293
2026-07-09T00:58:00Z,query-api,eu-central-1,t-03945,2759,8,46.82,87.98,145.26,1511970,19435128
2026-07-09T00:31:00Z,alerting,us-west-2,t-01176,5574,40,42.44,102.35,140.14,11718696,39273740
2026-07-09T00:56:00Z,alerting,eu-central-1,t-02739,7874,77,62.99,138.63,240.25,17698097,17357830
2026-07-09T00:16:00Z,billing,eu-central-1,t-03537,5837,19,45.63,109.00,155.94,6035011,15704256
2026-07-09T00:18:00Z,exporter,us-east-1,t-03505,2727,23,54.02,120.72,236.13,6339398,8560613
2026-07-09T00:51:00Z,ingest-api,ap-southeast-2,t-03587,2697,38,54.26,127.71,247.44,6341481,8038040
2026-07-09T00:05:00Z,alerting,ap-southeast-2,t-00959,2528,13,68.23,168.69,306.65,5489807,12167365
2026-07-09T00:19:00Z,query-api,us-east-1,t-01719,5788,43,23.98,65.20,114.66,14672327,7569414
2026-07-09T00:13:00Z,exporter,us-east-1,t-02814,3129,37,74.31,176.55,355.65,6608139,18874990
2026-07-09T00:32:00Z,alerting,us-west-2,t-00823,11689,104,59.23,132.95,185.60,8332877,44226426
2026-07-09T00:12:00Z,billing,ap-southeast-2,t-00154,8330,95,43.43,104.06,161.57,3879354,44148928
2026-07-09T00:43:00Z,exporter,ap-southeast-2,t-00671,9661,45,44.90,103.13,204.38,10263237,67738142
2026-07-09T00:06:00Z,billing,ap-southeast-2,t-00567,5043,42,33.29,66.12,134.81,6146008,10574532
2026-07-09T00:36:00Z,exporter,us-east-1,t-00141,9754,37,60.81,148.36,225.22,5468119,53519166
2026-07-09T00:23:00Z,query-api,us-west-2,t-03595,9783,120,46.30,110.37,156.19,5496109,9854032
2026-07-09T00:51:00Z,billing,us-west-2,t-02798,2720,24,79.87,146.37,198.96,4947581,10418172
2026-07-09T00:10:00Z,billing,ap-southeast-2,t-00134,2962,31,22.64,41.97,59.33,4990931,7532003
2026-07-09T00:54:00Z,ingest-api,us-east-1,t-03157,6673,91,75.17,155.92,313.78,6960231,38198176
2026-07-09T00:26:00Z,billing,ap-southeast-2,t-03561,3260,27,67.11,125.89,203.21,1780363,22116889
2026-07-09T00:42:00Z,billing,eu-central-1,t-03148,8237,56,44.29,99.61,179.40,12754487,30532634
2026-07-09T00:10:00Z,exporter,ap-southeast-2,t-02651,6706,70,35.66,88.58,148.70,7569323,44174626
2026-07-09T00:06:00Z,ingest-api,us-east-1,t-00075,10959,115,53.85,125.63,257.63,18744006,40517831
2026-07-09T00:19:00Z,exporter,us-east-1,t-03145,7722,14,52.59,114.05,175.00,13075981,15537915
2026-07-09T00:42:00Z,query-api,us-west-2,t-01934,7700,29,38.20,99.05,144.86,12531830,31870679
2026-07-09T00:42:00Z,ingest-api,eu-central-1,t-00335,6010,33,50.48,127.75,211.70,15318608,27376657
